message
"[INFO]	2021-11-21T20:51:50.890Z	c12f7727-77aa-41d1-9263-a8e1a552fc72	Merchant: Sending order acceptance to buyer: {'buyerID': 'buyerID', 'orderID': 5, 'itemName': 'Micro Oven', 'itemPrice': '100USD', 'shippingAddress': 'shipping address', 'merchantAccept': True}
"
"[INFO]	2021-11-21T20:51:53.023Z	c12f7727-77aa-41d1-9263-a8e1a552fc72	Merchant: Sending the order for shipping: {'buyerID': 'buyerID', 'merchantID': 'AXYESSDAS123', 'orderID': 5, 'buyerName': 'buyerName', 'itemName': 'Micro Oven', 'shippingAddress': 'shipping address', 'merchantAccept': True}
"
"[INFO]	2021-11-21T20:51:53.274Z	39c69fa2-e3c7-48b4-8f00-f44535bbd01d	Merchant: Received tracking info from shipping: {""merchantID"": ""AXYESSDAS123"", ""buyerID"": ""buyerID"", ""orderID"": 5, ""trackingID"": ""trackingID""}
"
"[INFO]	2021-11-21T20:51:53.274Z	39c69fa2-e3c7-48b4-8f00-f44535bbd01d	Merchant: notifying buyer about shipping: {'buyerID': 'buyerID', 'orderID': 5, 'trackingID': 'trackingID', 'shippingStatus': 'shipping status'}
"
"[INFO]	2021-11-21T20:51:56.691Z	a0f9888b-5aeb-4c51-bbef-932b6694f402	Merchant: Received delivery confirmation from the shipping: {""merchantID"": ""AXYESSDAS123"", ""buyerID"": ""buyerID"", ""orderID"": 5, ""receivedDate"": ""11/19/2021"", ""deliveryConfirmation"": ""delivery confirmation"", ""trackingID"": ""trackingID""}
"
"[INFO]	2021-11-21T20:51:56.691Z	a0f9888b-5aeb-4c51-bbef-932b6694f402	Merchant: reminding buyer about the delivery: {'buyerID': 'buyerID', 'orderID': 5, 'trackingID': 'trackingID', 'deliveryConfirmation': 'delivery confirmation', 'remindMessage': 'reminder message to buyer'}
"
"[INFO]	2021-11-21T20:57:48.335Z	b966f50f-842a-4fdc-a36e-618751c6b028	Merchant: Quote request received: {""buyerID"": ""buyerID"", ""orderID"": 6, ""itemName"": ""Projector"", ""buyerName"": ""buyerName"", ""merchantID"": ""AXYESSDAS123""}
"
"[INFO]	2021-11-21T20:57:48.335Z	b966f50f-842a-4fdc-a36e-618751c6b028	Merchant: Sending quote to the buyer: {'orderID': 6, 'buyerID': 'buyerID', 'itemName': 'Projector', 'buyerName': 'buyerName', 'quote': 'quote'}
"
"[INFO]	2021-11-21T20:57:48.656Z	b3c61102-856c-4de7-ac45-4a377b3efdcf	Merchant: Received buyer acceptance: {""orderID"": 6, ""buyerID"": ""buyerID"", ""quote"": ""quote"", ""buyerAccept"": ""buyerAcceptance""}
"
"[INFO]	2021-11-21T20:57:48.759Z	2fd2042a-f1e2-49a1-9d9e-fc2630d96b29	Merchant: Received order {""orderID"": 6, ""buyerID"": ""buyerID"", ""itemName"": ""Projector"", ""buyerName"": ""buyerName"", ""shippingAddress"": ""shipping address""} but pending payment
"
"[INFO]	2021-11-21T20:57:48.759Z	2fd2042a-f1e2-49a1-9d9e-fc2630d96b29	Merchant: Sending pending payment notification to buyer: {'orderID': 6, 'buyerID': 'buyerID', 'itemName': 'Projector', 'buyerName': 'buyerName', 'onHold': True}
"
"[INFO]	2021-11-21T20:57:49.886Z		Found credentials in environment variables.
"
"[INFO]	2021-11-21T20:57:49.969Z	2b4aa4c3-9be0-4cff-8f6e-4a20c18ba99d	Merchant: Received payment for the order: {""orderID"": 6, ""buyerID"": ""buyerID"", ""itemName"": ""Projector"", ""itemPrice"": ""100USD"", ""paymentDone"": true}
"
"[INFO]	2021-11-21T20:57:49.969Z	2b4aa4c3-9be0-4cff-8f6e-4a20c18ba99d	Merchant: Rejecting the order
"
"[INFO]	2021-11-21T20:57:49.969Z	2b4aa4c3-9be0-4cff-8f6e-4a20c18ba99d	Merchant: Rejecting the order due to stock outage: {'buyerID': 'buyerID', 'orderID': 6, 'itemName': 'Projector', 'itemPrice': '100USD', 'shippingAddress': 'shipping address', 'merchantReject': True}
"
"[INFO]	2021-11-21T20:57:53.346Z	2b4aa4c3-9be0-4cff-8f6e-4a20c18ba99d	Merchant: Performing refund for rejected order: {'buyerID': 'buyerID', 'orderID': 6, 'itemPrice': '100USD', 'merchantReject': True, 'refundForRejectedOrder': '100USD'}
"
